id,smoking,cigarette-smoking,pipe-smoking,cigar-smoking
tt0424129,False,True,False,True
tt0477006,False,True,False,False
tt0039743,False,True,False,False
tt3506268,False,True,False,False
tt0061541,False,True,False,True
tt0028383,False,True,False,True
tt0497630,False,True,False,False
tt0199000,False,True,False,False
tt0348225,False,True,False,False
tt0037964,False,True,False,False
tt0024808,False,True,False,False
tt0273833,False,True,False,False
tt0035299,False,True,False,False
tt0045477,False,True,False,False
tt0031722,False,True,False,False
tt0117662,False,True,False,False
tt5001454,False,True,False,False
tt3513760,False,True,False,False
tt0044919,False,True,False,False
tt0945356,False,True,False,False
tt0374036,False,True,False,False
tt0165445,False,True,False,False
tt0154265,False,True,False,False
tt0019096,False,True,False,True
tt0949875,False,True,False,False
tt0021294,False,True,False,False
tt0301050,False,True,False,False
tt0037785,False,True,False,False
tt0098044,False,True,False,False
tt0042582,False,True,False,False
tt0115818,False,True,False,True
tt0449066,False,True,False,False
tt7603636,False,True,False,False
tt0126735,False,True,False,False
tt0053032,False,True,False,False
tt0826559,False,True,False,False
tt0034961,False,True,False,False
tt6796306,False,True,False,False
tt1222330,False,True,False,False
tt0061794,False,True,False,False
tt0135673,False,True,False,False
tt0036167,False,True,False,False
tt7155170,False,True,False,False
tt0051693,False,True,False,False
tt0051906,False,True,False,False
tt0043531,False,True,False,True
tt0026756,False,True,False,False
tt2308822,False,True,False,False
tt0056271,False,True,True,True
tt0041362,False,True,False,False
tt0031234,False,True,False,False
tt0037960,False,True,False,False
tt0064152,False,True,False,False
tt0160535,False,True,False,False
tt0032081,False,True,False,False
tt0156984,False,True,False,True
tt0049627,False,True,True,False
tt0024418,False,True,False,True
tt0027456,False,True,False,False
tt8886272,False,True,False,False
tt0284573,False,True,False,False
tt0075717,False,True,False,False
tt0123548,False,True,False,True
tt0108425,False,True,False,False
tt1346947,False,True,False,False
tt0023456,False,True,False,False
tt0949888,False,True,False,False
tt0029028,False,True,False,False
tt0067464,False,True,False,False
tt5474522,False,True,False,False
tt2190232,False,True,False,False
tt0368962,False,True,True,False
tt1299370,False,True,False,False
tt1138002,False,True,False,False
tt0213695,False,True,False,False
tt0038199,False,True,False,False
tt1032764,False,True,False,False
tt2112136,False,True,False,False
tt0404165,False,True,False,False
tt0290435,False,True,False,False
tt0020016,False,True,False,False
tt0046980,False,True,False,False
tt0033452,False,True,False,False
tt0031937,False,True,False,False
tt0015167,False,True,False,False
tt0382691,False,True,False,False
tt0033814,False,True,False,False
tt0026653,False,True,False,False
tt0342767,False,True,False,False
tt0031595,False,True,False,True
tt0112447,False,True,False,False
tt0096927,False,True,False,False
tt1406154,False,True,False,False
tt0156906,False,True,False,False
tt0029530,False,True,False,False
tt0021966,False,True,False,False
tt0034102,False,True,False,True
tt3223302,False,True,False,False
tt0196068,False,True,False,False
tt0271029,False,True,False,False
tt0304391,False,True,False,True
tt0168805,False,True,False,False
tt3039932,False,True,False,False
tt0412888,False,True,False,False
tt1895545,False,True,False,False
tt0034112,False,True,False,False
tt0023659,False,True,False,False
tt0206826,False,True,False,False
tt0034543,False,True,False,False
tt0031412,False,True,False,False
tt0156408,False,True,False,False
tt0037756,False,True,False,False
tt0035807,False,True,False,False
tt0036101,False,True,False,False
tt0044427,False,True,False,False
tt0044988,False,True,False,True
tt0037823,False,True,False,False
tt0110270,False,True,False,False
tt0034883,False,True,False,False
tt0037556,False,True,False,False
tt1391142,False,True,False,False
tt0052312,False,True,False,False
tt0115756,False,True,False,False
tt0211309,False,True,False,False
tt0043319,False,True,False,True
tt0411688,False,True,False,False
tt0027455,False,True,False,False
tt0103723,False,True,False,False
tt2813906,False,True,False,False
tt0050564,False,True,False,False
tt0084264,False,True,False,False
tt4025194,False,True,False,False
tt0288324,False,True,False,False
tt0256856,False,True,False,False
tt0960734,False,True,False,False
tt1738366,False,True,False,False
tt0043027,False,True,False,False
tt0304983,False,True,False,False
tt0028743,False,True,False,False
tt0036659,False,True,True,False
tt0400172,False,True,False,False
tt0038686,False,True,False,False
tt0025303,False,True,False,False
tt0410410,False,True,False,False
tt0083840,False,True,False,False
tt0190290,False,True,True,False
tt0083865,False,True,False,False
tt11687098,False,True,False,False
tt0037990,False,True,False,False
tt0299045,False,True,False,False
tt0033958,False,True,False,False
tt0117382,False,True,False,False
tt0178546,False,True,False,True
tt1516552,False,True,False,False
tt0096239,False,True,False,False
tt0022775,False,True,False,False
tt0041453,False,True,False,False
tt3902310,False,True,False,False
tt9411912,False,True,False,False
tt0037505,False,True,False,False
tt0805625,False,True,False,False
tt0030968,False,True,False,False
tt0079190,False,True,False,False
tt0029486,False,True,False,False
tt0037911,False,True,False,False
tt0034252,False,True,False,False
tt1097268,False,True,False,False
tt0018247,False,True,False,False
tt0031021,False,True,False,False
tt0169156,False,True,False,False
tt0059515,False,True,False,False
tt0044010,False,True,False,False
tt0034002,False,True,False,False
tt0029102,False,True,False,True
tt0097037,False,True,False,False
tt0063650,False,True,False,False
tt0166377,False,True,False,False
tt4794512,False,True,False,False
tt0078762,False,True,False,True
tt0102554,False,True,False,False
tt2586000,False,True,True,False
tt0026325,False,True,False,False
tt4624258,False,True,False,False
tt0037310,False,True,True,False
tt0052245,False,True,False,False
tt0108210,False,True,False,False
tt2050561,False,True,False,False
tt0097529,False,True,False,False
tt0031230,False,True,False,False
tt0038976,False,True,False,False
tt0034963,False,True,False,False
tt8886110,False,True,False,False
tt1313130,False,True,False,False
tt0040210,False,True,False,False
tt0084526,False,True,False,False
tt0440751,False,True,False,False
tt0275205,False,True,False,False
tt8696026,False,True,False,False
tt0012068,False,True,False,False
tt0097690,False,True,False,False
tt0018235,False,True,False,True
tt0078549,False,True,False,False
tt1516593,False,True,True,False
tt4517578,False,True,False,False
tt0068752,False,True,True,False
tt1934248,False,True,False,False
tt5690132,False,True,False,False
tt0063342,False,True,False,False
tt0021533,False,True,False,False
tt0064237,False,True,False,False
tt2823088,False,True,False,False
tt2229908,False,True,False,False
tt0295526,False,True,False,False
tt0020968,False,True,False,False
tt0248123,False,True,False,False
tt0040802,False,True,False,False
tt0280832,False,True,True,False
tt0021324,False,True,False,False
tt0032779,False,True,False,False
tt0016603,False,True,False,False
tt0037579,False,True,False,False
tt0034276,False,True,False,False
tt0039994,False,True,False,True
tt0057109,False,True,False,False
tt0076557,False,True,False,False
tt0491117,False,True,False,False
tt0041840,False,True,False,False
tt0050958,False,True,False,False
tt0045119,False,True,False,True
tt0044083,False,True,False,False
tt4494706,False,True,False,False
tt0066872,False,True,False,False
tt0042250,False,True,False,False
tt0036518,False,True,False,False
tt0358590,False,True,False,False
tt0109553,False,True,False,False
tt0025533,False,True,False,False
tt0181769,False,True,False,False
tt0106860,False,True,False,False
tt10265116,False,True,False,False
tt3960938,False,True,False,False
tt0028405,False,True,False,True
tt0293901,False,True,False,False
tt0069358,False,True,False,False
tt0025170,False,True,False,True
tt0041971,False,True,False,False
tt0036941,False,True,False,False
tt0270021,False,True,False,False
tt0243222,False,True,False,False
tt0104003,False,True,False,False
tt1906347,False,True,False,False
tt0138993,False,True,False,False
tt0106682,False,True,False,False
tt0051129,False,True,False,True
tt0060565,False,True,False,False
tt0025035,False,True,False,False
tt0047934,False,True,False,False
tt10228180,False,True,False,False
tt0051605,False,True,False,True
tt0029965,False,True,False,False
tt7452458,False,True,False,False
tt0028564,False,True,False,False
tt9793446,False,True,False,False
tt11930436,False,True,False,False
tt0080150,False,True,False,False
tt0050661,False,True,False,False
tt0033786,False,True,False,False
tt0051416,False,True,False,False
tt0178997,False,True,False,False
tt4267296,False,True,False,False
tt0212423,False,True,False,False
tt1673376,False,True,False,False
tt0165461,False,True,False,False
tt1039949,False,True,False,False
tt0030449,False,True,False,False
tt0846668,False,True,False,False
tt5790534,False,True,False,False
tt0033525,False,True,False,False
tt0035405,False,True,False,False
tt0016844,False,True,False,False
tt0064419,False,True,False,True
tt0029680,False,True,False,False
tt0033484,False,True,False,True
tt0133981,False,True,False,False
tt0449144,False,True,False,False
tt0243415,False,True,False,False
tt0023842,False,True,False,False
tt1737798,False,True,False,False
tt0209809,False,True,False,False
tt0032706,False,True,False,False
tt0055447,False,True,False,False
tt0030808,False,True,False,True
tt0205738,False,True,False,False
tt0044962,False,True,False,False
tt1127897,False,True,False,False
tt0075115,False,True,False,False
tt5027116,False,True,False,False
tt0026494,False,True,False,False
tt6966880,False,True,False,False
tt0150912,False,True,False,False
tt0076920,False,True,False,False
tt0029754,False,True,False,False
tt0028255,False,True,False,False
tt1374985,False,True,False,False
tt0092662,False,True,False,False
tt0075738,False,True,False,False
tt0357037,False,True,False,False
tt0043551,False,True,False,True
tt0066312,False,True,False,False
tt0087147,False,True,False,False
tt0036449,False,True,False,False
tt0119208,False,True,False,False
tt0041963,False,True,False,False
tt0140767,False,True,False,False
tt0038973,False,True,False,False
tt0034120,False,True,False,True
tt0027989,False,True,False,False
tt0049105,False,True,False,False
tt0088658,False,True,False,False
tt0056810,False,True,False,True
tt3525584,False,True,False,False
tt0096944,False,True,False,False
tt0034339,False,True,False,False
tt0035648,False,True,False,False
tt0035504,False,True,False,False
tt0024679,False,True,True,False
tt0033574,False,True,False,False
tt1571406,False,True,False,False
tt0108072,False,True,False,False
tt0055144,False,True,False,False
tt0387126,False,True,False,False
tt0041921,False,True,False,False
tt1512893,False,True,False,False
tt0289146,False,True,False,False
tt0026614,False,True,False,False
tt0024855,False,True,False,False
tt0036450,False,True,False,False
tt0497877,False,True,False,False
tt0041949,False,True,False,False
tt0199143,False,True,False,False
tt0052397,False,True,False,False
tt0035639,False,True,False,False
tt0016545,False,True,False,False
tt0028650,False,True,False,False
tt1818443,False,True,False,False
tt0033047,False,True,False,False
tt0034680,False,True,False,False
tt0024868,False,True,False,False
tt1003113,False,True,False,False
tt0379199,False,True,False,False
tt0045173,False,True,False,False
tt0026840,False,True,False,False
tt0019983,False,True,False,False
tt1212056,False,True,False,False
tt0052273,False,True,False,False
tt1337034,False,True,False,False
tt0017822,False,True,False,True
tt0327746,False,True,False,False
tt0775480,False,True,False,False
tt0038298,False,True,False,False
tt1529233,False,True,True,False
tt0027879,False,True,False,False
tt0024104,False,True,False,False
tt0044209,False,True,False,False
tt0068438,False,True,False,False
tt0036835,False,True,False,False
tt0031737,False,True,False,False
tt3612936,False,True,False,False
tt0032690,False,True,False,False
tt0021263,False,True,False,False
tt0036794,False,True,False,False
tt0061403,False,True,False,False
tt0202346,False,True,False,False
tt1278327,False,True,False,False
tt0036426,False,True,False,False
tt0362496,False,True,False,False
tt0029482,False,True,False,False
tt0034886,False,True,False,False
tt0107973,False,True,False,False
tt2832422,False,True,False,False
tt0391892,False,True,False,False
tt0031207,False,True,False,False
tt0120579,False,True,False,False
tt0275915,False,True,False,False
tt4741354,False,True,False,False
tt1176472,False,True,False,True
tt0135470,False,True,False,False
tt0172699,False,True,False,False
tt0027635,False,True,False,False
tt0113992,False,True,False,False
tt0022589,False,True,False,False
tt0039023,False,True,False,False
tt0100023,False,True,False,False
tt4113846,False,True,False,False
tt0017082,False,True,False,False
tt0030910,False,True,False,False
tt0035376,False,True,False,False
tt0029543,False,True,False,False
tt0287936,False,True,False,False
tt0028054,False,True,False,False
tt7175988,False,True,False,True
tt0057015,False,True,False,False
tt0087694,False,True,False,False
tt0101506,False,True,False,False
tt0033926,False,True,False,False
tt0060615,False,True,False,True
tt0021297,False,True,False,True
tt0024402,False,True,False,False
tt3800012,False,True,False,False
tt3773210,False,True,False,False
tt0269329,False,True,False,False
tt0035819,False,True,False,False
tt9318230,False,True,False,False
tt0096076,False,True,False,False
tt0127917,False,True,False,False
tt0035548,False,True,True,True
tt0157451,False,True,False,False
tt0086017,False,True,False,False
tt5612426,False,True,False,False
tt0039368,False,True,False,False
tt0043149,False,True,False,False
tt0042995,False,True,False,False
tt0251777,False,True,False,False
tt0032358,False,True,False,False
tt0422433,False,True,False,False
tt0026034,False,True,False,False
tt0174575,False,True,False,False
tt5459534,False,True,False,False
tt5840276,False,True,False,False
tt0423370,False,True,False,False
tt0023311,False,True,False,False
tt0037607,False,True,False,True
tt0083771,False,True,False,False
tt0120494,False,True,False,False
tt0037737,False,True,False,False
tt0433424,False,True,False,False
tt0049804,False,True,False,False
tt1483776,False,True,False,False
tt0446070,False,True,False,False
tt0228536,False,True,False,False
tt0031389,False,True,False,False
tt1029139,False,True,False,False
tt0039544,False,True,False,False
tt3456414,False,True,False,False
tt0035440,False,True,False,True
tt5834808,False,True,False,False
tt0035663,False,True,False,False
tt0770824,False,True,False,False
tt0022114,False,True,False,False
tt0030691,False,True,False,False
tt0027757,False,True,False,False
tt0021436,False,True,False,False
tt0032456,False,True,False,False
tt0038547,False,True,False,False
tt0050934,False,True,False,False
tt0047416,False,True,False,False
tt0025444,False,True,False,False
tt0013892,False,True,False,False
tt0038905,False,True,False,False
tt0193545,False,True,True,False
tt0889615,False,True,False,False
tt0070945,False,True,False,False
tt0124038,False,True,False,False
tt0033154,False,True,False,True
tt0038484,False,True,False,False
tt0131596,False,True,False,False
tt0363030,False,True,False,False
tt0144304,False,True,False,False
tt0037456,False,True,False,False
tt0117265,False,True,False,False
tt0031908,False,True,False,False
tt0031925,False,True,False,False
tt0030037,False,True,False,False
tt0063529,False,True,False,False
tt0035172,False,True,False,False
tt0816635,False,True,False,False
tt0020900,False,True,False,False
tt0039187,False,True,True,False
tt0026019,False,True,False,False
tt0031891,False,True,False,False
tt0219795,False,True,False,False
tt3560580,False,True,False,False
tt0016935,False,True,False,False
tt0043086,False,True,False,False
tt0044987,False,True,False,True
tt2404192,False,True,False,False
tt0293191,False,True,False,False
tt0471725,False,True,False,False
tt0110738,False,True,False,False
tt1668189,False,True,False,False
tt0040302,False,True,False,False
tt0118590,False,True,False,False
tt0025876,False,True,False,False
tt0169320,False,True,True,False
tt0312297,False,True,False,False
tt6661904,False,True,False,False
tt0026137,False,True,False,False
tt0036710,False,True,False,False
tt2869736,False,True,False,False
tt0021764,False,True,False,False
tt0118964,False,True,False,False
tt2033427,False,True,False,True
tt0047044,False,True,False,False
tt0064667,False,True,True,False
tt0034878,False,True,False,True
tt0180978,False,True,False,False
tt0448149,False,True,False,False
tt0027294,False,True,False,False
tt0105356,False,True,False,False
tt0030821,False,True,False,True
tt0488612,False,True,False,False
tt0025248,False,True,False,False
tt0032619,False,True,False,False
tt0038377,False,True,False,False
tt0026839,False,True,False,False
tt4625516,False,True,False,False
tt1238752,False,True,False,False
tt0180177,False,True,False,False
tt8723412,False,True,False,False
tt0020714,False,True,False,False
tt0043087,False,True,False,False
tt0116300,False,True,False,False
tt0118868,False,True,False,False
tt0044138,False,True,False,False
tt0100978,False,True,False,False
tt0152432,False,True,False,False
tt0406216,False,True,False,False
tt4132736,False,True,False,False
tt0023562,False,True,False,False
tt0327227,False,True,False,False
tt6050222,False,True,True,False
tt0042057,False,True,False,False
tt0040845,False,True,False,False
tt0026774,False,True,False,True
tt0172267,False,True,False,False
tt0015883,False,True,False,False
tt7313888,False,True,False,False
tt0325030,False,True,False,False
tt0037070,False,True,False,False
tt0037378,False,True,False,False
tt7697060,False,True,False,False
tt4654184,False,True,True,False
tt0024640,False,True,False,False
tt0090794,False,True,False,False
tt7493808,False,True,False,False
tt0261000,False,True,False,False
tt0025290,False,True,False,False
tt0029784,False,True,False,False
tt1091992,False,True,False,False
tt0043037,False,True,False,False
tt0043603,False,True,False,False
tt0462672,False,True,False,False
tt0033998,False,True,False,False
tt0367319,False,True,False,False
tt0037399,False,True,False,False
tt0110330,False,True,False,False
tt3636326,False,True,False,False
tt0035570,False,True,False,False
tt0120113,False,True,False,False
tt0042588,False,True,False,False
tt0039419,False,True,False,False
tt0032576,False,True,False,False
tt0040111,False,True,False,False
tt0038928,False,True,False,False
tt4205954,False,True,False,False
tt8029244,False,True,True,False
tt0018368,False,True,False,False
tt0041858,False,True,False,False
tt0304790,False,True,False,False
tt0030322,False,True,False,False
tt7232126,False,True,False,False
tt0150338,False,True,False,False
tt0138389,False,True,False,False
tt0021401,False,True,False,False
tt0017652,False,True,False,False
tt0029529,False,True,False,False
tt0280523,False,True,False,False
tt0029885,False,True,False,False
tt4977548,False,True,False,False
tt0047385,False,True,False,False
tt1282135,False,True,False,False
tt5698578,False,True,False,False
tt0418115,False,True,False,False
tt0430065,False,True,False,False
tt0044649,False,True,False,True
tt0117336,False,True,False,False
tt1694554,False,True,False,False
tt1395037,False,True,False,False
tt1122610,False,True,False,False
tt0105912,False,True,False,False
tt0106340,False,True,False,False
tt0024664,False,True,False,False
tt0018638,False,True,False,True
tt0043964,False,True,True,False
tt0041267,False,True,False,False
tt0037928,False,True,False,True
tt1405403,False,True,False,False
tt0024786,False,True,False,False
tt0232626,False,True,False,False
tt0035080,False,True,False,False
tt0043753,False,True,False,False
tt0111750,False,True,False,False
tt1667694,False,True,False,False
tt0039553,False,True,False,False
tt0028433,False,True,False,False
tt0118662,False,True,False,False
tt0100146,False,True,False,False
tt0287075,False,True,False,False
tt0043795,False,True,False,False
tt0028887,False,True,False,False
tt0041199,False,True,False,False
tt0115939,False,True,False,False
tt0118785,False,True,False,False
tt0233595,False,True,False,False
tt0155581,False,True,True,True
tt0041768,False,True,False,False
tt0033752,False,True,False,False
tt0133327,False,True,False,False
tt0041997,False,True,False,False
tt0028806,False,True,False,False
tt0036033,False,True,False,True
tt0103870,False,True,False,False
tt0218822,False,True,False,False
tt0042289,False,True,False,False
tt0117167,False,True,False,False
tt0280641,False,True,False,False
tt0492487,False,True,False,False
tt0026303,False,True,False,False
tt0040778,False,True,False,False
tt0144546,False,True,False,False
tt0035010,False,True,True,True
tt0034794,False,True,False,False
tt0156143,False,True,False,False
tt0036337,False,True,False,False
tt0220307,False,True,False,False
tt0031857,False,True,False,False
tt0372814,False,True,False,False
tt4920450,False,True,False,False
tt0117135,False,True,False,True
tt0048735,False,True,False,False
tt0126910,False,True,False,False
tt0044369,False,True,False,False
tt0030849,False,True,False,False
tt0025803,False,True,False,False
tt0031117,False,True,False,False
tt0360798,False,True,False,False
tt0450334,False,True,False,False
tt1787758,False,True,False,False
tt0099680,False,True,False,False
tt0081992,False,True,False,False
tt0051576,False,True,False,False
tt0206608,False,True,False,True
tt0030655,False,True,False,False
tt0339464,False,True,False,False
tt0039473,False,True,False,False
tt0040196,False,True,False,False
tt1185235,False,True,False,False
tt0312612,False,True,False,False
tt0049343,False,True,False,False
tt0831386,False,True,True,False
tt0026720,False,True,False,False
tt0033244,False,True,False,False
tt0031974,False,True,False,False
tt0039245,False,True,False,False
tt0035127,False,True,False,False
tt7222290,False,True,False,False
tt0112291,False,True,False,False
tt0033348,False,True,False,False
tt0319901,False,True,False,False
tt0027840,False,True,False,True
tt0030779,False,True,False,False
tt0892033,False,True,False,False
tt0057196,False,True,False,False
tt0309320,False,True,False,False
tt1976576,False,True,False,False
tt0021632,False,True,False,False
tt4193122,False,True,False,False
tt1287318,False,True,False,False
tt1353180,False,True,False,False
tt1414813,False,True,False,False
tt0027876,False,True,False,False
tt1413068,False,True,False,False
tt0038971,False,True,False,True
tt0020423,False,True,False,False
tt0049222,False,True,False,False
tt0030021,False,True,False,False
tt0034547,False,True,False,True
tt0019434,False,True,False,False
tt0027473,False,True,False,False
tt0032958,False,True,False,False
tt0042257,False,True,False,False
tt0038203,False,True,False,False
tt0042243,False,True,False,False
tt0109471,False,True,False,False
tt0067584,False,True,False,False
tt0029119,False,True,False,False
tt0040896,False,True,False,False
tt0017508,False,True,False,False
tt0026654,False,True,False,False
tt0038441,False,True,False,False
tt0121411,False,True,False,False
tt5114982,False,True,False,False
tt0062686,False,True,False,False
tt0028208,False,True,False,True
tt0036439,False,True,False,False
tt0040744,False,True,False,False
tt0238588,False,True,False,False
tt0113412,False,True,False,False
tt0036966,False,True,False,False
tt0050526,False,True,False,False
tt3399032,False,True,False,False
tt0048672,False,True,False,False
tt0034784,False,True,False,False
tt0236124,False,True,False,False
tt0058368,False,True,False,True
tt1535419,False,True,False,False
tt7296234,False,True,False,False
tt0028395,False,True,False,False
tt0035298,False,True,False,False
tt0040531,False,True,False,False
tt0379278,False,True,False,False
tt0038295,False,True,False,False
tt1606657,False,True,False,False
tt0021092,False,True,False,False
tt0028190,False,True,False,False
tt0291149,False,True,False,False
tt0462683,False,True,False,False
tt0080951,False,True,False,False
tt0030291,False,True,False,False
tt0280140,False,True,False,False
tt0032529,False,True,False,False
tt0024630,False,True,False,False
tt3310280,False,True,False,False
tt0026992,False,True,False,False
tt0025644,False,True,False,False
tt0032286,False,True,False,False
tt0031107,False,True,False,False
tt0036864,False,True,False,False
tt0029926,False,True,False,False
tt0044942,False,True,False,False
tt0404827,False,True,False,False
tt0038378,False,True,False,True
tt0023560,False,True,False,False
tt0034334,False,True,False,False
tt0033611,False,True,False,False
tt1042565,False,True,False,False
tt0167319,False,True,False,False
tt0052294,False,True,False,False
tt0027133,False,True,False,False
tt0443205,False,True,False,False
tt0079028,False,True,False,False
tt0048159,False,True,False,False
tt0026991,False,True,False,False
tt0160523,False,True,False,False
tt0027156,False,True,False,False
tt0025040,False,True,False,False
tt1822164,False,True,False,False
tt0476053,False,True,False,True
tt0020704,False,True,False,False
tt0037130,False,True,False,False
tt0035092,False,True,False,False
tt0029127,False,True,False,False
tt0026860,False,True,False,False
tt0033187,False,True,False,False
tt0073024,False,True,False,False
tt0918561,False,True,False,False
tt1981675,False,True,False,False
tt0039157,False,True,False,False
tt3463000,False,True,False,False
tt0025372,False,True,False,True
tt0328094,False,True,False,False
tt1998766,False,True,False,False
tt0026984,False,True,False,False
tt0177265,False,True,False,False
tt1339071,False,True,False,False
tt0100886,False,True,False,False
tt0038039,False,True,False,False
tt0022421,False,True,False,False
tt0051410,False,True,False,False
tt0084864,False,True,False,False
tt0033996,False,True,False,True
tt1464533,False,True,False,False
tt1455045,False,True,False,False
tt0038632,False,True,False,True
tt3858500,False,True,False,False
tt0021048,False,True,False,False
tt1194607,False,True,False,False
tt0028443,False,True,False,False
tt0026697,False,True,False,False
tt2493728,False,True,False,False
tt0037663,False,True,False,True
tt1976491,False,True,False,False
tt0031166,False,True,False,False
tt0025706,False,True,False,False
tt0035948,False,True,False,False
tt0122894,False,True,False,False
tt0025039,False,True,False,False
tt0040085,False,True,False,False
tt0057816,False,True,False,False
tt0035266,False,True,False,False
tt0035940,False,True,False,True
tt0044051,False,True,False,False
tt0392797,False,True,False,False
tt0119161,False,True,False,False
tt1037133,False,True,False,False
tt0020461,False,True,False,False
tt0030740,False,True,False,False
tt0047802,False,True,False,False
tt0035391,False,True,False,False
tt0031224,False,True,False,False
tt0038471,False,True,False,False
tt0020977,False,True,False,False
tt0017698,False,True,False,False
tt0040305,False,True,False,False
tt0083740,False,True,False,False
tt0036592,False,True,False,False
tt1261415,False,True,False,False
tt0026856,False,True,False,True
tt0031825,False,True,True,False
tt0971162,False,True,False,False
tt0032207,False,True,False,False
tt0029193,False,True,False,False
tt0042311,False,True,False,False
tt0095153,False,True,False,False
tt0040555,False,True,False,False
tt0085928,False,True,False,False
tt0034960,False,True,False,False
tt1649294,False,True,False,False
tt0043657,False,True,False,False
tt1817209,False,True,False,False
tt0107657,False,True,False,False
tt0021152,False,True,False,False
tt0020689,False,True,False,False
tt0284277,False,True,False,False
tt1134846,False,True,False,False
tt0033060,False,True,False,False
tt0025504,False,True,False,True
tt0030726,False,True,False,False
tt0027985,False,True,False,False
tt0028895,False,True,False,False
tt0035334,False,True,False,False
tt0035107,False,True,False,False
tt0338667,False,True,False,False
tt0228807,False,True,False,False
tt0284324,False,True,False,False
tt0033235,False,True,False,False
tt3328948,False,True,False,False
tt0298126,False,True,False,False
tt0038766,False,True,False,False
tt0032761,False,True,False,False
tt0031216,False,True,False,False
tt0466227,False,True,False,False
tt0038758,False,True,False,False
tt7637968,False,True,False,False
tt0479221,False,True,False,False
tt0028641,False,True,False,False
tt9905476,False,True,False,True
tt0023860,False,True,False,False
tt0128170,False,True,False,False
tt6588064,False,True,False,False
tt0055072,False,True,False,False
tt0029663,False,True,False,True
tt0022733,False,True,False,False
tt0497655,False,True,False,False
tt1937419,False,True,False,False
tt2705870,False,True,False,False
tt0032429,False,True,False,False
tt0039103,False,True,False,False
tt0000132,False,True,False,False
tt0081304,False,True,False,False
tt3088200,False,True,False,False
tt0969706,False,True,False,False
tt0488873,False,True,False,False
tt0422370,False,True,False,False
tt0031777,False,True,False,False
tt0043848,False,True,False,False
tt1241338,False,True,False,False
tt0036226,False,True,False,False
tt0307913,False,True,False,False
tt0028666,False,True,False,False
tt0037685,False,True,False,False
tt0034432,False,True,False,False
tt0038255,False,True,False,False
tt0233809,False,True,False,False
tt0034286,False,True,False,True
tt0089919,False,True,False,False
tt0098390,False,True,False,False
tt0211957,False,True,False,False
tt0038071,False,True,False,False
tt0042266,False,True,False,False
tt0045982,False,True,False,False
tt0017419,False,True,False,False
tt0036803,False,True,False,False
tt0029806,False,True,False,False
tt0019194,False,True,False,False
tt0298361,False,True,False,False
tt0092818,False,True,False,False
tt0019776,False,True,False,False
tt0024592,False,True,False,False
tt0052322,False,True,False,False
tt0038030,False,True,False,False
tt5154076,False,True,False,False
tt4061360,False,True,False,False
tt0031621,False,True,False,False
tt0025926,False,True,False,False
tt0025989,False,True,False,False
tt3210252,False,True,False,False
tt0028432,False,True,False,False
tt0040113,False,True,False,False
tt3097524,False,True,False,False
tt1380201,False,True,False,False
tt0048209,False,True,False,False
tt0034978,False,True,False,False
tt0034863,False,True,False,False
tt0029008,False,True,False,False
tt0037317,False,True,False,False
tt0046784,False,True,False,False
tt0025856,False,True,False,False
tt0120374,False,True,False,False
tt0032107,False,True,False,False
tt0110834,False,True,False,False
tt0451984,False,True,False,False
tt0032387,False,True,False,False
tt0800219,False,True,False,False
tt0028749,False,True,False,False
tt0181055,False,True,False,False
tt0255237,False,True,False,False
tt0031864,False,True,True,False
tt0024041,False,True,False,True
tt3748904,False,True,False,False
tt0027255,False,True,False,True
tt0477898,False,True,False,False
tt0024911,False,True,False,False
tt4991396,False,True,False,False
tt0494241,False,True,False,False
tt0027003,False,True,False,False
tt0040838,False,True,False,False
tt0029918,False,True,False,False
tt0039835,False,True,False,False
tt0038415,False,True,False,False
tt0020804,False,True,False,False
tt0030062,False,True,False,False
tt0038839,False,True,False,False
tt0219233,False,True,True,False
tt0030213,False,True,False,False
tt0045463,False,True,False,False
tt0021382,False,True,False,False
tt2636364,False,True,False,False
tt0064180,False,True,False,False
tt2954776,False,True,False,False
tt2179273,False,True,False,False
tt0068891,False,True,False,True
tt0131200,False,True,False,False
tt1830903,False,True,False,False
tt0033208,False,True,False,False
tt0005100,False,True,False,False
tt0031852,False,True,False,False
tt0074544,False,True,False,False
tt7375186,False,True,False,False
tt1261056,False,True,False,False
tt10504928,False,True,False,False
tt0039094,False,True,False,False
tt0023846,False,True,False,False
tt0021486,False,True,False,False
tt0366133,False,True,False,False
tt0026075,False,True,False,False
tt1790669,False,True,False,True
tt1465491,False,True,False,False
tt0031957,False,True,False,False
tt0178956,False,True,False,False
tt2554648,False,True,False,False
tt0040392,False,True,False,False
tt0037927,False,True,False,False
tt0045202,False,True,False,False
tt0052818,False,True,False,False
tt0032440,False,True,False,False
tt1570577,False,True,False,False
tt4660494,False,True,False,False
tt0122162,False,True,False,False
tt0179408,False,True,False,False
tt0044452,False,True,False,False
tt0036266,False,True,False,False
tt0017548,False,True,False,False
tt0025468,False,True,False,True
tt0312281,False,True,False,False
tt0028776,False,True,False,False
tt0031698,False,True,False,False
tt0280699,False,True,False,False
tt0087483,False,True,False,False
tt0072210,False,True,False,False
tt0045656,False,True,False,False
tt0021932,False,True,False,True
tt3581294,False,True,False,False
tt0044540,False,True,False,False
tt0364035,False,True,False,False
tt1482167,False,True,False,False
tt2373324,False,True,False,True
